Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1R31tpwFjbzVvPuw5bOVgH,"3jK9MiCrA42lLAdMGUZpwa,3QTDHixorJelOLxoxcjqGx","Already (feat. SiR)","Venice","Anderson .Paak,SiR",2014-10-28,194011,51,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-08-30T14:51:45Z,"escape room,hip hop,indie soul,neo soul,alternative r&b,la pop",0.506,0.671,6,-5.802,0,0.308,0.0706,0.00846,0.765,0.482,75.273,4
5g3TDpgy1J1woAUVuj21EE,"0KydPQPUUoTNhmiHKOg5Er","Polish Girl","Era Extraña","Neon Indian",2011-09-13,264000,53,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-08-30T14:51:45Z,"chillwave,denton tx indie,hypnagogic pop,indietronica,neo-synthpop",0.622,0.873,9,-4.255,0,0.0366,0.00603,0.0000125,0.131,0.434,111.984,4
72Dd7GCaepMi8ktuXxmSZF,"3qnGvpP8Yth1AqSBMqON5x","If It Feels Good (Then It Must Be)","Good Thing","Leon Bridges",2018-05-04,194826,59,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-08-30T14:51:45Z,"modern blues,neo soul,soul",0.777,0.72,8,-5.293,1,0.0525,0.0432,0,0.251,0.945,114.955,4
5Hg8gnD64LU3Xl6skyPjjU,"0le01dl1WllSHhjEXRl4in","Loving You Still","Tamia","Tamia",1998,309600,37,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-08-30T14:51:45Z,"canadian pop,contemporary r&b,hip pop,r&b,urban contemporary",0.689,0.512,11,-8.061,0,0.0293,0.0826,0.0000768,0.156,0.224,124.035,4
5ToJzoVfLYyF7ohMOBNObi,"70kkdajctXSbqSMJbQO424","Oh, What A World","Golden Hour","Kacey Musgraves",2018-03-30,241466,55,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-08-30T14:51:45Z,"classic texas country,contemporary country,country dawn",0.503,0.536,4,-7.229,1,0.0259,0.642,0.00143,0.111,0.21,90.966,4
0KQx6HOpJueiSkztcS0r7D,"3DiDSECUqqY1AuBP8qtaIa","Fallin'","Songs In A Minor","Alicia Keys",2001-06-05,210200,77,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-08-30T14:51:45Z,"neo soul,pop,r&b",0.652,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.986,3
6taQ0mVpmgSdByGVS24r1Y,"5YZ5AExR68U3ZblH6HcO6B","Nunwrong","Leven Kali: Low Tide","Leven Kali",2019-05-10,185960,27,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-08-30T14:51:45Z,"alternative r&b",0.629,0.463,9,-7.973,1,0.0424,0.477,0.0621,0.146,0.135,130.024,4
3LMDVvkHjPy5DUIgmMsh71,"1twC2fwPG5FkvYcMpVBQRz","Bottom Line","Nightline","Randy Crawford",1983,248613,10,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-08-30T14:51:45Z,"disco",0.694,0.448,1,-13.734,1,0.0406,0.35,0.000161,0.26,0.67,117.95,4
31KWQUc0jo0qjZeqduEovA,"1ZeGksupgZKMlzvtBjMEEh","Aaj Shanibar","Disco Jazz","Rupa",1982-01-01,479629,44,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-08-30T14:51:45Z,"",0.576,0.765,2,-10.799,1,0.188,0.418,0.0753,0.0667,0.822,126.041,4
1eDFpl5Odqrf8pKxr6fDM1,"7qrEXiLLnWkkYHhadZ1Oij","Kiss City","Kiss City","Blondshell",2022-07-20,143686,33,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-08-30T14:51:45Z,"bubblegrunge",0.392,0.581,6,-5.359,0,0.0376,0.104,0,0.23,0.506,82.989,4
1dSTDwgJBmHw3RaiM9h2ah,"4NZvixzsSefsNiIqXn0NDe","Want Want","Surrender","Maggie Rogers",2022-07-29,188520,58,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-08-30T14:51:45Z,"indie pop",0.533,0.746,2,-3.281,1,0.0316,0.022,0.0000293,0.274,0.36,90.043,4
3KalCYFGLyUsB15kIdCSJW,"39vA9YljbnOApXKniLWBZv","Coming Back To You","No Rules Sandy","Sylvan Esso",2022-08-12,298840,34,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-08-30T14:51:45Z,"art pop,chamber pop,etherpop,indie pop,indie rock,indietronica,shimmer pop",0.645,0.0748,11,-16.83,0,0.0418,0.915,0.000443,0.0682,0.113,99.965,4
5dRHgznMSoyqJO7bXqnxTx,"7tr9pbgNEKtG0GQTKe08Tz","cz","A Museum Of Contradiction","Mk.gee",2020-05-22,249842,42,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-08-30T14:51:45Z,"experimental r&b",0.703,0.51,11,-7.558,0,0.134,0.694,0.861,0.114,0.631,91.068,4
77sgvaDh1C0vp5BxjUFZ8e,"1Goe2NezNnym45kco2xTk6","Vertigo","COMETA","Nick Hakim",2022-10-21,218200,38,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-08-30T14:51:45Z,"alternative r&b,hypnagogic pop,indie soul",0.623,0.85,5,-5.832,0,0.0306,0.424,0.756,0.116,0.7,134.999,4
4oEA3a7mE5bWNPi6ky4fcU,"53wZLCnhshZKDRs3uopFBc","100,000 - Unfinished","Leak 04-13 (Bait Ones)","Jai Paul",2013-04-13,175266,38,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-08-30T14:51:45Z,"escape room,experimental r&b,future garage",0.531,0.665,10,-5.743,1,0.162,0.303,0,0.187,0.636,62.375,3
4HpFU6eMThgW6Cael5AwYy,"2mVVjNmdjXZZDvhgQWiakk","So We Won't Forget","Mordechai","Khruangbin",2020-06-26,298333,65,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-08-30T14:51:45Z,"indie soul,neo-psychedelic",0.641,0.413,2,-13.212,1,0.102,0.0305,0.844,0.183,0.967,101.27,4
3PUMPtOSeXSJsBvK43K96b,"4NZvixzsSefsNiIqXn0NDe,0xPoVNPnxIIUS1vrxAYV00","New Song","Notes from the Archive: Recordings 2011-2016","Maggie Rogers,Del Water Gap",2020-12-18,382613,60,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-08-30T14:51:45Z,"indie pop,deep new americana,pov: indie",0.65,0.28,4,-7.442,1,0.0305,0.495,0.00000355,0.106,0.103,119.939,3
