Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
46iI0binWzpkEJgIWTYUBR,"7mnBLXK823vNxN3UWB7Gfz","Gold on the Ceiling","Gold on the Ceiling","The Black Keys",2012-01-24,224333,44,spotify:user:1258014128,2015-09-09T03:54:52Z,"alternative rock,blues rock,garage rock,modern blues rock,modern rock,punk blues,rock",0.505,0.833,0,-4.632,1,0.0475,0.00772,0.000079,0.069,0.565,130.121,4
,"","Twisted","All That I Am","Santana Feat. Anthony Hamilton",,311000,0,spotify:user:1246524165,2015-09-09T03:54:59Z,""
3dOAXUx7I1qnzWzxdnsyB8,"7mnBLXK823vNxN3UWB7Gfz","Lonely Boy","Lonely Boy","The Black Keys",2011-10-26,193653,59,spotify:user:1258014128,2015-09-09T03:55:14Z,"alternative rock,blues rock,garage rock,modern blues rock,modern rock,punk blues,rock",0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,4
0grFc6klR3hxoHLcgCYsF4,"7mnBLXK823vNxN3UWB7Gfz","Howlin' for You","Brothers","The Black Keys",2010-05-18,191800,67,spotify:user:1258014128,2015-09-09T03:55:15Z,"alternative rock,blues rock,garage rock,modern blues rock,modern rock,punk blues,rock",0.705,0.735,11,-6.646,1,0.0931,0.028,0.0783,0.112,0.448,132.627,4
2N5zMZX7YeL1tico8oQxa9,"5SbkVQYYzlw1kte75QIabH","Crazy","St. Elsewhere","Gnarls Barkley",2006-05-02,182066,72,spotify:user:1258014128,2015-09-09T03:56:15Z,"atl hip hop,neo soul",0.835,0.741,8,-1.609,1,0.0339,0.0172,0.0577,0.0826,0.612,111.963,4
7oK9VyNzrYvRFo7nQEYkWN,"0C0XlULifJtAgn6ZNCW2eu","Mr. Brightside","Hot Fuss","The Killers",2004-06-15,222586,76,spotify:user:1258014128,2015-09-09T03:56:57Z,"dance rock,modern rock,permanent wave,rock",0.356,0.924,1,-3.74,1,0.0808,0.00101,0,0.0953,0.232,148.017,4
3FwAEl4jpfMktpZCKn4rIb,"1lc8mnyGrCLtPhCoWjRxjM,3ni9LX95aVQksOuoHFEbEx","Sunshine","Down To Earth","Flight Facilities,Reggie Watts",2014-01-01,265013,0,spotify:user:1246524165,2015-09-09T03:57:32Z,"alternative dance,aussietronica,australian dance,australian indie,indie soul,nu disco,comic",0.838,0.627,8,-8.415,0,0.0995,0.415,0.00251,0.851,0.932,111.019,4
28UMEtwyUUy5u0UWOVHwiI,"5ZEAzHE2TzAwUcOj6jMIgf,4KpdqBDU2C5gB3vhdojuqA","I'll Make a Man Out of You - From Mulan/Soundtrack","Mulan","Donny Osmond,Chorus - Mulan",1998-01-01,201680,63,spotify:user:1246524165,2015-09-09T03:58:33Z,"adult standards,bubblegum pop,classic uk pop,movie tunes,disney",0.672,0.322,7,-17.669,1,0.0339,0.144,0.0000296,0.074,0.496,113.852,4
7723JnKU2R15Iv4T7OJrly,"0lwRI7lvmlRY5DiA5Xa6wQ","Funky Town","Paradas Continuas","Lipps Inc.",2009-10-20,239253,50,spotify:user:1258014128,2015-09-09T04:01:26Z,"disco,minneapolis sound",0.906,0.63,0,-8.071,1,0.0575,0.000547,0.616,0.0994,0.342,122.458,4
6fTdcGsjxlAD9PSkoPaLMX,"0ojcq9LJQWMawQdFDw3M0L","Sunday Candy","Surf","Donnie Trumpet & The Social Experiment",2015-06-30,226013,66,spotify:user:1246524165,2015-09-09T04:01:51Z,"pop soul",0.511,0.596,0,-6.56,1,0.224,0.53,0,0.0798,0.554,158.063,4
4pW3aTX3kAmOaPJfc9UM12,"2t0kaaDtGZtmpczIAMaVTQ","Express Yourself","Express Yourself","Charles Wright & The Watts 103rd Street Rhythm Band",1970,233613,61,spotify:user:1258014128,2015-09-09T04:03:37Z,"classic soul,funk,modern funk,soul,southern soul",0.789,0.683,8,-8.835,1,0.086,0.48,0,0.35,0.882,92.311,4
5uuJruktM9fMdN9Va0DUMl,"4apX9tIeHb85yPyy4F6FJG","Play That Funky Music","Wild Cherry","Wild Cherry",1976,300000,70,spotify:user:1258014128,2015-09-09T04:03:52Z,"disco,funk rock",0.814,0.672,9,-12.068,1,0.0619,0.0435,0,0.061,0.933,109.394,4
4nnhiGPq5HRQzbAszYyYmL,"2jI9rHOuUAPJEULovOfgyB","Superman","The Tao of Steve","Lazlo Bane",2000,218478,0,spotify:user:1258014128,2015-09-09T16:52:12Z,"",0.517,0.791,6,-6.222,1,0.0375,0.0687,0.00000323,0.142,0.825,161.954,4
5kjyiH6but1t2UDXq15aeS,"6yJCxee7QumYr820xdIsjo","Toes","The Foundation","Zac Brown Band",2008-11-17,262773,17,spotify:user:1258014128,2015-09-09T16:52:21Z,"contemporary country,country,country road,modern country rock",0.8,0.759,11,-5.398,1,0.0378,0.655,0,0.0897,0.821,129.979,4
3bR5ZAkI5pt31v8qAQocYD,"2NQEwAVHBNcI0tGMLlWwF1","Where We Gonna Go from Here","Nothing Left To Lose","Mat Kearney",2006,245506,0,spotify:user:1258014128,2015-09-09T16:52:31Z,"acoustic pop,indiecoustica,neo mellow,pop rock,stomp and holler",0.576,0.327,2,-11.93,1,0.03,0.753,0.00000978,0.12,0.37,137.812,4
2RnY8eoqU9zeI3m8FcmVyQ,"4VMYDCV2IEDYJArk749S6m","Ven Conmigo (feat. Prince Royce)","Ven Conmigo (feat. Prince Royce) - Single","Daddy Yankee",2011-04-12,219933,0,spotify:user:1258014128,2015-09-09T16:52:41Z,"latin,latin hip hop,reggaeton,trap latino",0.78,0.857,10,-5.328,0,0.0393,0.106,0,0.0632,0.743,120.044,4
4dGJf1SER1T6ooX46vwzRB,"6yJCxee7QumYr820xdIsjo","Chicken Fried","The Foundation","Zac Brown Band",2008-11-17,238146,17,spotify:user:1258014128,2015-09-09T16:52:53Z,"contemporary country,country,country road,modern country rock",0.566,0.713,6,-4.25,1,0.0417,0.645,0,0.114,0.807,169.864,4
7ojk4dqz5YvLKp9o3ZHLvF,"4VMYDCV2IEDYJArk749S6m","Lovumba","Prestige","Daddy Yankee",2012-01-01,218413,42,spotify:user:1258014128,2015-09-09T16:53:07Z,"latin,latin hip hop,reggaeton,trap latino",0.734,0.933,11,-4.639,0,0.0578,0.0375,0,0.302,0.935,120.987,4
4iZPNYqzI2L0uwuUKun7Aa,"23fqKkggKUBHNkbKtXEls4,48sLioddyaXkuhyHXSkpsB","Stole the Show","Stole the Show","Kygo,Parson James",2015-03-23,222801,16,spotify:user:1258014128,2015-09-10T21:13:24Z,"edm,pop,pop dance,tropical house,pop soul",0.679,0.662,8,-6.069,0,0.174,0.155,0,0.152,0.438,99.879,4
5mCprFWOqe0jB96v9RhLBo,"1UfzhwcOR4yfX7yHTPfC9m,3weGdWrlXcB3pcoctU1BDK","Tongues","How Do You Feel Now?","Joywave,KOPPS",2015-04-14,234773,56,spotify:user:1258014128,2015-09-10T21:14:09Z,"indie poptimism,indie rock,indietronica,modern alternative rock,modern rock,rochester ny indie,rock,shimmer pop,gauze pop",0.827,0.682,6,-7.111,0,0.0435,0.00048,0.0187,0.101,0.933,117.967,4
4kbj5MwxO1bq9wjT5g9HaA,"6DIS6PRrLS3wbnZsf7vYic","Shut Up and Dance","TALKING IS HARD","WALK THE MOON",2014-12-02,199080,81,spotify:user:1246524165,2015-09-12T03:06:52Z,"dance pop,dance rock,indie poptimism,modern alternative rock,modern rock,pop rock,rock",0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,4
3aIhJDHxr1kgTSnutJxPTH,"4sTQVOfp9vEMCemLw50sbu","Peanut Butter Jelly","Pharmacy","Galantis",2015-06-05,203133,65,spotify:user:1258014128,2015-09-28T01:18:36Z,"dance pop,edm,electro house,pop,pop dance,tropical house",0.708,0.945,5,-3.247,0,0.234,0.00104,0.0803,0.227,0.545,127.96,4
03MWa1FMygR3RrQoQytsjS,"0fA0VVWsXO9YnASrzqfmYu","Cudi Zone","Man On The Moon: The End Of Day (Deluxe)","Kid Cudi",2009-01-01,259040,59,spotify:user:1246524165,2015-10-03T04:57:28Z,"hip hop,ohio hip hop,rap",0.706,0.691,9,-5.86,0,0.0338,0.546,0.0000013,0.366,0.597,134.751,4
1gihuPhrLraKYrJMAEONyc,"7CajNmpbOovFoOoasH2HaY","Feel So Close - Radio Edit","18 Months","Calvin Harris",2012-10-29,206413,81,spotify:user:1246524165,2015-10-24T16:29:02Z,"dance pop,edm,electro house,house,pop,pop dance,progressive house,uk dance",0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,4
6ihL9TjfRjadfEePzXXyVF,"3vAaWhdBR38Q02ohXqaNHT","Gives You Hell","When The World Comes Down","The All-American Rejects",2008-01-01,213106,73,spotify:user:1258014128,2015-12-13T22:22:57Z,"modern rock,neo mellow,pop punk,pop rock,post-teen pop",0.718,0.691,4,-6.44,1,0.0387,0.0159,0,0.0627,0.552,100.008,4
4GFJRLgxy4chyfWqfPTJaI,"5EvFsr3kj42KNv97ZEnqij,67wCYxOq4A1ohAs7jWYaOJ","It Wasn't Me","Hot Shot","Shaggy,Rik Rok",2000-01-01,227600,0,spotify:user:1258014128,2015-12-13T22:31:34Z,"dance pop,reggae fusion",0.849,0.613,0,-4.796,1,0.0715,0.0566,0,0.335,0.673,94.75,4
6rUj8tZkiKRD590JkLUSG1,"5LuLeXlnT2jFxbx7Cg7j88","So Lost","So Lost","Ady Suleiman",2015-02-06,237040,0,spotify:user:1246524165,2016-03-14T23:07:18Z,"indie soul,uk contemporary r&b",0.831,0.402,11,-6.509,1,0.164,0.52,0.00000309,0.472,0.751,139.858,4
1Pyxh8ERS8aouSSOQVvVsz,"1ShZZUjkbXCjhwrb18BA8I","Sour Patch Kids","Lazy Fair","Bryce Vine",2014-04-15,252560,50,spotify:user:1246524165,2016-03-14T23:07:23Z,"pop,pop rap",0.483,0.777,4,-5.049,1,0.0618,0.017,0.0000194,0.209,0.572,153.054,4
5D8Uht0XrBMINxQ5v1xCJP,"73sIBHcqh3Z3NyqHKZ7FOL","We Ain't Them","Majestic Casual - Chapter I","Childish Gambino",2013-11-10,193213,0,spotify:user:1246524165,2016-03-14T23:07:36Z,"atl hip hop,hip hop,pop rap,rap",0.474,0.73,1,-9.061,0,0.317,0.188,0,0.106,0.26,100.079,4
4bcMxSXijaZ9cGXynsRD3I,"4iiQabGKtS2RtTKpVkrVTw","Over & Over","Smallpools","Smallpools",2013-07-16,166786,33,spotify:user:1246524165,2016-03-20T01:23:00Z,"electropop,hopebeat,indie pop,indie poptimism,la indie,la pop,metropopolis,modern alternative rock,modern rock,pop rock",0.549,0.913,4,-4.22,1,0.0413,0.0000611,0.00000155,0.179,0.335,113.073,4
0qcr5FMsEO85NAQjrlDRKo,"73Np75Wv2tju61Eo9Zw4IR","Let It Go - From Frozen/Soundtrack Version","Frozen (Original Motion Picture Soundtrack / Deluxe Edition)","Idina Menzel",2013-01-01,223840,74,spotify:user:1246524165,2016-03-21T23:03:36Z,"hollywood,show tunes",0.543,0.485,8,-6.85,1,0.0305,0.558,0,0.12,0.371,136.961,4
3RRRDZig4RNJhVGfwwOOFZ,"6DIS6PRrLS3wbnZsf7vYic","Different Colors","TALKING IS HARD","WALK THE MOON",2014-12-02,222053,52,spotify:user:1258014128,2016-03-22T23:25:34Z,"dance pop,dance rock,indie poptimism,modern alternative rock,modern rock,pop rock,rock",0.48,0.826,0,-4.602,1,0.0397,0.000797,0.00000101,0.125,0.687,96,4
