Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1EJYrx1Laku6mkXUqPfYSH,"7o7mC95EDbJKTcPAAs8C3r,00dwwnz3V4kRfu3UFYpJLz","The Night Is Young (feat. Cherub)","The Night Is Young","Big Gigantic,Cherub",2014-02-11,264576,34,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-03-03T19:10:32Z,"edm,electronic trap,electropop,vapor twitch",0.585,0.953,2,-2.734,0,0.0797,0.000556,0.00949,0.385,0.661,127.989,4
3j0oWeUZjTA0HDUS5j64Vm,"179BpmLkQCRIoU68Co80f5","While I Was Playin' Fair","Beatz & Pieces, Vol. 1","Gramatik",2011-07-12,244966,51,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-03-03T19:12:37Z,"downtempo,jazz boom bap,jazztronica,livetronica,nu jazz,slovenian electronic,trip hop",0.754,0.755,10,-5.041,0,0.303,0.0154,0.0827,0.158,0.438,96.941,4
3BRZ8Mx0bCadxmo0JnewXo,"179BpmLkQCRIoU68Co80f5","Good Evening Mr. Hitchcock","Beatz & Pieces, Vol. 1","Gramatik",2011-07-12,260000,39,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-03-03T19:12:41Z,"downtempo,jazz boom bap,jazztronica,livetronica,nu jazz,slovenian electronic,trip hop",0.522,0.663,9,-5.48,0,0.0376,0.0012,0.198,0.374,0.273,167.923,4
6O7qFEXmLQcOsV37wrgJDz,"179BpmLkQCRIoU68Co80f5","Muy Tranquilo","SB3","Gramatik",2010-07-29,233755,61,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-03-03T19:13:13Z,"downtempo,jazz boom bap,jazztronica,livetronica,nu jazz,slovenian electronic,trip hop",0.641,0.621,7,-3.88,1,0.0524,0.24,0.0299,0.175,0.749,89.926,4
4VMWmndAGeLUCBoBJ63pTk,"179BpmLkQCRIoU68Co80f5","The Swing of Justice","SB3","Gramatik",2010-07-29,340226,39,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-03-03T19:13:17Z,"downtempo,jazz boom bap,jazztronica,livetronica,nu jazz,slovenian electronic,trip hop",0.764,0.693,10,-3.582,0,0.144,0.247,0.219,0.0302,0.701,62.967,4
4WMuY659P2MKnoW40oGXe8,"4kI8Ie27vjvonwaB2ePh8T","Purple Yellow Red and Blue","Evil Friends","Portugal. The Man",2013-05-31,249746,58,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-03-03T19:13:32Z,"indie rock,modern alternative rock,modern rock,rock",0.601,0.859,4,-6.311,0,0.0397,0.0351,0.331,0.144,0.431,101.003,4
7iOyMOxdOULvXqUqC26spJ,"4kI8Ie27vjvonwaB2ePh8T","Modern Jesus","Evil Friends","Portugal. The Man",2013-05-31,194053,60,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-03-03T19:13:34Z,"indie rock,modern alternative rock,modern rock,rock",0.627,0.633,10,-7.41,0,0.0305,0.133,0.0000707,0.216,0.763,85.999,4
43QhrhgRrH9NWy6eoUro4X,"4kI8Ie27vjvonwaB2ePh8T","Atomic Man","Evil Friends","Portugal. The Man",2013-05-31,227253,50,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-03-03T19:13:37Z,"indie rock,modern alternative rock,modern rock,rock",0.63,0.736,10,-7.302,0,0.0384,0.0507,0.00244,0.109,0.919,137.948,4
4vWNhCGqrNVfZxunY47GDf,"4kI8Ie27vjvonwaB2ePh8T","So American","In the Mountain in the Cloud","Portugal. The Man",2011-06-29,215933,49,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-03-03T19:13:39Z,"indie rock,modern alternative rock,modern rock,rock",0.544,0.758,0,-5.854,1,0.0319,0.0928,0.000232,0.113,0.537,141.804,4
6DmH78dLKsieqZFhmiQ9ok,"4kI8Ie27vjvonwaB2ePh8T,7gjAu1qr5C2grXeQFFOGeh","Purple Yellow Red and Blue - Passion Pit Remix","Evil Friends Remix EP","Portugal. The Man,Passion Pit",2014-08-12,334107,34,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-03-03T19:13:47Z,"indie rock,modern alternative rock,modern rock,rock,alternative dance,indie pop,indietronica,shimmer pop",0.663,0.813,4,-5.094,0,0.0342,0.000215,0.000266,0.0551,0.702,114.993,4
6AoYWCzsDls6c61Zp5qTuU,"1tqhsYv8yBBdwANFNzHtcr,6PXS4YHDkKvl1wkIl4V8DL,5lHRUCqkQZCIWeX7xG4sYT","$ave Dat Money (feat. Fetty Wap & Rich Homie Quan)","Professional Rapper","Lil Dicky,Fetty Wap,Rich Homie Quan",2015-07-31,290835,2,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-03-03T19:14:08Z,"comedy rap,pop rap,rap,new jersey rap,southern hip hop,trap,atl hip hop,hip hop",0.858,0.697,2,-5.361,1,0.23,0.114,0,0.224,0.364,98.012,4
1Ysc1uDZtf430TGavoS1j4,"1tqhsYv8yBBdwANFNzHtcr,7hJcb9fa4alzcOq3EaNPoG","Professional Rapper (feat. Snoop Dogg)","Professional Rapper","Lil Dicky,Snoop Dogg",2015-07-31,353959,4,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-03-03T19:14:11Z,"comedy rap,pop rap,rap,g funk,gangster rap,hip hop,west coast rap",0.685,0.621,11,-8.442,0,0.361,0.433,0,0.607,0.538,128.906,3
0egGmGkZ8maYdEYo4RrVsZ,"1tqhsYv8yBBdwANFNzHtcr","Lemme Freak","Professional Rapper","Lil Dicky",2015-07-31,285894,4,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-03-03T19:14:13Z,"comedy rap,pop rap,rap",0.8,0.656,5,-5.874,0,0.114,0.0144,0,0.354,0.436,119.921,4
0fYVliAYKHuPmECRs1pbRf,"3NPpFNZtSTHheNBaWC82rB","Renegades","VHS","X Ambassadors",2015-06-30,195200,77,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-03-03T19:15:17Z,"indie poptimism,modern alternative rock,modern rock,pop,pop rock,rock,stomp pop",0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,4
7lGKEWMXVWWTt3X71Bv44I,"3NPpFNZtSTHheNBaWC82rB","Unsteady","VHS","X Ambassadors",2015-06-30,193546,76,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-03-03T19:15:21Z,"indie poptimism,modern alternative rock,modern rock,pop,pop rock,rock,stomp pop",0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,4
0jpoRHaMiyKNnCectzcXTv,"3NPpFNZtSTHheNBaWC82rB","Unconsolable","Love Songs Drug Songs","X Ambassadors",2013-01-01,216706,44,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-03-03T19:15:26Z,"indie poptimism,modern alternative rock,modern rock,pop,pop rock,rock,stomp pop",0.671,0.614,6,-7.544,0,0.0362,0.00321,0.0315,0.111,0.344,151.006,4
0aPN28xnhv6RMuxAPpygjR,"3NPpFNZtSTHheNBaWC82rB","Free & Lonely","The Reason EP","X Ambassadors",2015-08-10,248400,38,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-03-03T19:16:06Z,"indie poptimism,modern alternative rock,modern rock,pop,pop rock,rock,stomp pop",0.508,0.531,2,-7.068,1,0.0405,0.0164,0,0.353,0.307,142.252,4
