Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5h17OjcwN9lglJstvGbmcY,"3KDKJ7Z0kgJrQS1CH43PM4",".shollam",".shollam","Hatesonny",2020-11-30,102857,27,spotify:user:pigsandplans,2021-02-24T17:03:39Z,"",0.779,0.678,1,-5.292,1,0.237,0.00583,0,0.0962,0.678,159.967,4
4jFLw7QqWlv3lZr980HyYW,"5ObBtv5VunwwhQaXXnUrsM","how will i rest in peace if i'm buried by a highway?//","how will i rest in peace if i'm buried by a highway?//","KennyHoopla",2020-02-04,218533,63,spotify:user:pigsandplans,2020-03-24T18:43:07Z,"modern rock",0.479,0.844,1,-4.338,0,0.0819,0.0134,0.00000391,0.195,0.49,159.852,4
6frrSEJc3nE3FESO74Xxxe,"55EarwWraRQY9diMo9Oeul","Swimming","Swimming","Deb Never",2019-08-28,137369,42,spotify:user:pigsandplans,2019-08-28T19:27:06Z,"modern indie pop",0.751,0.303,8,-11.233,1,0.258,0.281,0,0.145,0.471,79.533,4
4MQIDIQjNWkUvpXe5Je7TO,"5SXuuuRpukkTvsLuUknva1","APOLOGIZE","DIE FOR MY BITCH","Baby Keem",2019-07-19,213473,60,spotify:user:pigsandplans,2019-12-26T23:18:16Z,"hip hop,rap,trap,underground hip hop",0.756,0.429,5,-8.079,0,0.0295,0.0101,0.000589,0.153,0.092,95.008,4
0hW6UzdP6HdPS1ZT8Qf2zG,"2YqJwmohaNjg9lg51flSax","Count Me Out","Count Me Out","Chiiild",2019-07-31,207911,0,spotify:user:pigsandplans,2019-09-24T16:02:36Z,"alternative r&b,indie r&b",0.462,0.59,1,-8.1,0,0.0648,0.155,0.0708,0.215,0.297,174.008,3
7qW6buSnMfNRUkVCDJVge5,"4NcMrSi3B8eUVy6e1Ni3wu,2N2l2BR0KlnQrFnOn7ntEN","KISMET","KISMET","Ivy Sole,lojii",2020-11-13,216595,42,spotify:user:pigsandplans,2021-02-24T17:04:37Z,"alternative r&b,escape room,indie r&b,indie soul,north carolina hip hop,boom bap,experimental hip hop",0.651,0.536,2,-9.922,1,0.331,0.245,0.0000112,0.0939,0.589,79.982,4
2oR8bDhXa7FXTlrDT3QpI5,"20PdOyVym0ZZrOB1rfcvCR","Automatic","Automatic","Spencer.",2019-10-01,184879,0,spotify:user:pigsandplans,2020-02-25T21:59:20Z,"bedroom pop,indie r&b",0.633,0.603,11,-8.47,0,0.044,0.299,0.00143,0.175,0.41,89.981,4
7yPjeaoQlwF8tfbnAhNO2v,"22KyrgRdE2K6aB5wtZls3c","Memphis","Halfway Off the Porch","AG Club",2020-01-25,200463,59,spotify:user:pigsandplans,2021-04-02T14:45:09Z,"alternative r&b,indie hip hop,indie r&b,underground hip hop",0.545,0.627,1,-7.977,1,0.525,0.162,0,0.226,0.486,74.475,4
3onQM519EaLgnX7PC9iZlW,"5IbEL2xjRtKsunfmsahLuO","Excuse Me","Excuse Me","$NOT",2019-02-22,139833,0,spotify:user:pigsandplans,2019-05-28T14:42:42Z,"florida rap,underground hip hop,vapor trap",0.731,0.306,1,-12.085,1,0.516,0.34,0.0000111,0.107,0.167,129.81,4
47yqHYlzRVlAzqoApi84Vf,"2PU4qFehXQF7WnlFsJpBiJ","God's Whisper","God's Whisper","Raury",2014-03-03,245054,0,spotify:user:pigsandplans,2014-04-01T21:52:13Z,"psychedelic hip hop",0.598,0.494,9,-9.134,0,0.0301,0.0151,0.568,0.108,0.332,144.037,3
