Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5W3UniuRMkHHIpaiQo1hAW,"63bCkf4n15jiKjHhLV7kSZ,6oMuImdp5ZcFhWP0ESe6mG,5hhgghBFkLDdMn93GW4x3I","Bad Intentions","The Bedroom Tour Playlist","Niykee Heaton,Migos,OG Parker",2016-03-18,245722,65,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-08-06T17:59:38Z,"alt z,dance pop,pop,post-teen pop,atl hip hop,hip hop,pop rap,rap,southern hip hop,trap",0.747,0.716,11,-5.071,0,0.0798,0.26,0,0.0907,0.487,123.979,4
5NQbUaeTEOGdD6hHcre0dZ,"6PXS4YHDkKvl1wkIl4V8DL,2s0yxtiHiyGe6CY4mbDYFi","679 (feat. Remy Boyz)","679 (feat. Remy Boyz)","Fetty Wap,Remy Boyz",2015-06-29,196693,76,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-08-06T18:00:26Z,"new jersey rap,pop rap,rap,southern hip hop,trap",0.618,0.717,7,-5.738,1,0.318,0.00256,0,0.625,0.603,190.05,4
68iIALIAQ03juj9BZpafox,"7o7mC95EDbJKTcPAAs8C3r,25oLRSUjJk4YHNUsQXk7Ut","Good Times Roll","Good Times Roll","Big Gigantic,GRiZ",2015-08-12,243518,51,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-08-06T18:00:45Z,"edm,electronic trap,electropop,vapor twitch,jamtronica,jazztronica,livetronica",0.638,0.891,1,-4.764,1,0.108,0.0225,0.00142,0.947,0.525,99.979,4
6AoYWCzsDls6c61Zp5qTuU,"1tqhsYv8yBBdwANFNzHtcr,6PXS4YHDkKvl1wkIl4V8DL,5lHRUCqkQZCIWeX7xG4sYT","$ave Dat Money (feat. Fetty Wap & Rich Homie Quan)","Professional Rapper","Lil Dicky,Fetty Wap,Rich Homie Quan",2015-07-31,290835,2,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-08-06T18:01:30Z,"comedy rap,pop rap,rap,new jersey rap,southern hip hop,trap,atl hip hop,hip hop",0.858,0.697,2,-5.361,1,0.23,0.114,0,0.224,0.364,98.012,4
0egGmGkZ8maYdEYo4RrVsZ,"1tqhsYv8yBBdwANFNzHtcr","Lemme Freak","Professional Rapper","Lil Dicky",2015-07-31,285894,4,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-08-06T18:01:35Z,"comedy rap,pop rap,rap",0.8,0.656,5,-5.874,0,0.114,0.0144,0,0.354,0.436,119.921,4
7fJtPlEZKxu6gvkfBFc5tW,"3TVXtAsR1Inumwj472S9r4,5pKCCKE2ajJHZ9KAiaK11H","Too Good","Views","Drake,Rihanna",2016-05-13,263373,44,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-08-06T18:02:35Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap,barbadian pop,dance pop,pop,post-teen pop,urban contemporary",0.793,0.653,7,-7.839,1,0.103,0.0484,0.0000491,0.1,0.393,117.993,4
4dPO51zk2BiD4Zs2N4HbVc,"0bTwqu2kHGHJyomMDAGpkK,7G7KvDCLdVG0Ok511Iqc9U","Stars Come Out - Radio Edit","Stars Come Out","RUNAGROUND,Disco Fries",2015-11-17,200683,31,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-08-06T18:03:55Z,"viral pop,deep tropical house,edm,electro house,pop dance,pop edm,progressive electro house",0.558,0.923,11,-3.776,0,0.0614,0.00217,0.000894,0.121,0.42,128.022,4
7yga4zng5oRdvVs2ORdnHz,"2zJ8chFLjiBHRNchfevMRI,4IFgewC2urR62Fwt7uAU03,1nf5yEVCfMbqm1OCYpntBT","Raindrops (feat. Kerli) - Prince Fox Remix","Raindrops (feat. Kerli) [Remixes]","SNBRN,Kerli,Prince Fox",2015-04-28,241714,21,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-08-06T18:03:58Z,"bass house,edm,electro house,house,pop dance,pop edm,progressive house,tropical house,candy pop,electropop,estonian pop,indie poptimism,metropopolis,post-teen pop,nyc pop",0.746,0.939,5,-2.881,0,0.0886,0.138,0.00161,0.171,0.948,139.989,4
60xaS8mYBKUW4VQQ666N0T,"1anyVhU62p31KFi8MEzkbf,49O0SPoCoTiK2Nn2tOaHyU","All Night (feat. Knox Fortune)","Coloring Book","Chance the Rapper,Knox Fortune",2016-05-27,141542,67,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-08-06T18:06:16Z,"chicago rap,conscious hip hop,hip hop,pop rap,rap,chicago indie",0.704,0.777,2,-5.729,1,0.195,0.0358,0,0.151,0.392,111.921,4
0qcr5FMsEO85NAQjrlDRKo,"73Np75Wv2tju61Eo9Zw4IR","Let It Go - From Frozen/Soundtrack Version","Frozen (Original Motion Picture Soundtrack / Deluxe Edition)","Idina Menzel",2013-01-01,223840,74,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-10-31T17:11:31Z,"hollywood,show tunes",0.543,0.485,8,-6.85,1,0.0305,0.558,0,0.12,0.371,136.961,4
6Ac4NVYYl2U73QiTt11ZKd,"0UpuH5U4nZ3UGGUJi0Zfbp,1Ek3VdZ8EPmcvgRIqnHlrF","Hooked on a Feeling","Hooked On A Feeling","Blue Swede,Björn Skifs",1973,172866,76,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-10-31T17:11:39Z,"classic swedish pop,swedish pop",0.547,0.82,8,-6.728,1,0.0805,0.261,0,0.3,0.933,118.208,4
3tSi6iFO9yLGIYIqMEgjC9,"2iE18Oxc8YSumAU232n4rW","I Want You Back","Anthology: Jackson 5","The Jackson 5",2000-01-01,179226,61,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-10-31T17:13:51Z,"adult standards,motown,soul",0.67,0.584,8,-8.325,1,0.034,0.439,0.00614,0.178,0.944,98.185,4
6cbrhtNNtXBnakm6XUjWPt,"2mV8aJphiSHYJf43DxL7Gt","Fall Back 2U","White Women","Chromeo",2014-05-12,350413,35,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-10-31T17:14:09Z,"alternative dance,dance rock,dance-punk,electropop,filter house,new rave,nu disco",0.792,0.807,10,-5.56,0,0.0584,0.293,0.0595,0.0663,0.277,120.929,4
3R5FA1Ay1NxgtwbElR78by,"2mV8aJphiSHYJf43DxL7Gt","Jealous (I Ain't With It)","White Women","Chromeo",2014-05-12,228026,47,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-10-31T17:14:19Z,"alternative dance,dance rock,dance-punk,electropop,filter house,new rave,nu disco",0.739,0.82,5,-6.099,0,0.0889,0.00823,0,0.2,0.775,127.984,4
6kpK6pS88tHTEOUdo5W09a,"6ejhZKxWJr9apHAzj74DHv","Paris","You Are Here","Magic Man",2013-09-09,232933,37,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-10-31T17:14:47Z,"indie poptimism,modern rock,shimmer pop",0.479,0.868,2,-5.367,1,0.0521,0.0269,0,0.0695,0.516,178.793,4
5nNmj1cLH3r4aA4XDJ2bgY,"4QQgXkCYTt3BlENzhyNETg","September","The Eternal Dance","Earth, Wind & Fire",1992-09-08,214826,2,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-10-31T17:15:00Z,"disco,funk,jazz funk,motown,quiet storm,soul",0.697,0.809,9,-8.197,1,0.0302,0.114,0.000521,0.183,0.98,125.941,4
