Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2NVDo5iqS4szeaih5zuZWe,"2cg9jlWp1QRc0Sk6kTp9Ez","Pleasant Beach","Uplift","Stan Forebee",2020-06-03,135378,24,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"chillhop,focus beats,jazz boom bap,lo-fi beats,lo-fi jazzhop",0.459,0.317,1,-17.745,1,0.0426,0.91,0.953,0.128,0.0395,82.177,4
6QEfzU6a2ppgfnPtJnFILM,"5HoxUV5njSmYDj1U9i9zHY","So Unnecessary","So Unnecessary","Dotlights",2020-04-08,222108,0,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"",0.542,0.304,0,-15.16,0,0.0305,0.885,0.912,0.0998,0.12,92.007,4
6XXtb2PzpGt7p8Se9NR832,"3W02sTifN8tW1bapAkS1hu","Kyiv","Kyiv","Beau Diako",2020-03-04,157585,0,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"",0.589,0.268,1,-22.607,0,0.0381,0.827,0.88,0.0967,0.0716,110.008,4
6A8r64MFSLRcYSE4jEim61,"1owDCRcm8r3mCfAVzwNbB2","Umbrella Pine","Umbrella Pine","Peter Bark",2020-10-21,124598,39,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"",0.769,0.106,6,-14.517,1,0.0502,0.985,0.95,0.101,0.344,130.293,4
1rHXtO5tIwgspGhfbY3k1i,"5RaDXAZ99mBjGfoplomPlX","Precarious","Memoir Collections II - Dream Journal","RefraQ",2019-11-05,184231,0,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"future bass",0.476,0.401,8,-20.727,1,0.0353,0.906,0.848,0.107,0.313,152.128,4
1DSzCYKvRWzsgIIhTNr2rK,"5LhPD5fY0zH2Rre4wfBUxX","Panna","Memoir Collections III - Coastal Wander","Slo Loris",2020-03-25,171872,0,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"lo-fi beats",0.597,0.173,2,-17.707,1,0.0432,0.932,0.952,0.0833,0.0704,129.814,4
2f1tUKYWD61ifaqwdauPAc,"6AjXxPL8C44rc1yJdi6RZB","back when it all made sense","Chillhop Essentials Spring 2020","Middle School",2020-03-18,197468,0,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"chillhop",0.638,0.195,10,-12.522,1,0.109,0.826,0.908,0.104,0.208,158.195,4
2nPWGN9snZ2IulD30qbATm,"1pUWzVmu8ACMnIAu9BsOHm","Cool Side Of The Pillow","Cool Side Of The Pillow","Strehlow",2020-04-15,131387,0,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"chillhop",0.194,0.0828,7,-28.181,0,0.0311,0.944,0.876,0.101,0.446,92.095,4
6bu3jmd0TvBwAUEWB5xkQ9,"55FRGLGEoc58o9fNM6gEdf","Scout","Lost Ghosts","Amparo",2020-08-26,186803,22,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"",0.254,0.297,9,-12.464,1,0.0302,0.72,0.871,0.1,0.0905,63.485,4
7KUYQrrbUxJ5z7yfev3A4a,"1DJqGSNUWz8NxLq39Z9UTt","Tides Turn","Elsewhere","yonderling",2020-09-09,165559,23,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"",0.0949,0.0457,11,-26.691,1,0.0443,0.978,0.969,0.0858,0.0646,169.649,3
0LQyVqGrSvFO3rFs3UvOrn,"6dISDGkIeVuRe5yN4NiwBB","Departure","Departure","D0d.",2020-12-09,171015,22,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"",0.396,0.136,10,-24.363,0,0.035,0.919,0.863,0.139,0.0689,179.788,4
2EPOD6ThSockkEpScaY0xb,"6My0aHQrZyz0vqqcf06s1D","Heartsick","So Long for Now","Shrimpnose",2020-06-24,153600,20,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"lo-fi beats",0.701,0.223,10,-11.675,1,0.0794,0.889,0.938,0.11,0.182,74.953,4
4ZJVQB9BBzqGaSnNdBZZSN,"3Sb3oI3Xw7FcgYS262zXPE,0WCCipy2qiobvuygnTMdkC","Fifteen Km","Staying In","Chris Mazuera,tender spring",2020-10-28,176752,23,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"lo-fi beats",0.415,0.178,5,-19.873,1,0.0418,0.769,0.529,0.296,0.407,119.366,5
3xmK0K5xDjHOjVqlsKwIMx,"1owDCRcm8r3mCfAVzwNbB2","Island Sanctuary","Island Sanctuary","Peter Bark",2020-11-04,158679,25,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"",0.324,0.0579,7,-25.872,0,0.0383,0.991,0.917,0.106,0.0765,64.504,4
